user_name	tweet	date
capakapa_____	Essas Zinger Wings do Kfc vão me matar yeah #CadeiraBranca5h	2020-12-11 03:24:10+00:00
jramos56	Chairo de	2020-11-09 15:28:00+00:00
anaize_ana	KFC deu ruim	2020-08-29 12:46:48+00:00
yassuberr	Lembrei-me que eu e Próspero íamos ao kfc comer malta 20 wings para depois dia seguinte	2020-07-30 21:31:59+00:00
ExpLica_	Um mini seriado muito bom que mostra a comida “de verdade” e a cultura é o Cooked do Essas de KFC e impossible burguers não são comida.	2020-07-25 11:46:00+00:00
hu6ocavalcante	Após 3 semanas curado da Caxumba, hoje me pesei finalmente (83,2 kg). Perdi 5 kg de massa magra! Estou me sentindo o franguinho da propaganda do KFC!	2019-10-04 05:45:09+00:00
Vithas420	O KFC de Luanda tá uma merda	2019-03-07 18:42:14+00:00
cesaralbertoloz	Color	2018-12-29 00:16:53+00:00
TaGravadoBrasil	Coliformes fecais são achados no McDonald’s, KFC e Burger King	2017-07-20 06:18:27+00:00
DrygoCorrea	Que comida horrorosa essa do KFC!	2016-12-13 14:47:28+00:00
CarlosSanjines1	Creo que nunca mas voy a volver a comer KFC	2016-11-28 21:43:11+00:00
alejimo	nunca más KFC	2016-04-10 04:52:59+00:00
02kety	queeeee? Anda come tu kfc	2016-02-18 03:35:21+00:00
afsabs	Quero trabalhar, pra ter muito dinheiro, pra eu me entupir de lanche do kfc/mc/bob's quando tiver com o dia tão merda	2015-05-20 05:16:45+00:00
Fernanda321Dos	Subway + KFC + burgking + Você = love Forever	2015-03-31 14:00:57+00:00
eva_vianaa	#kfc#Grosses#Desbarres	2013-10-03 10:38:31+00:00
JPandaPR	#CrudaVerdad por eso KFC da ganas de	2013-09-04 13:41:49+00:00
JusDcafard	bon KFC tu as pas la chiasse mais sa pique le bout des fesses par contre !	2013-08-12 01:24:27+00:00
brain_sky	Odio este asqueroso pollo crudo y aceitoso de KFC.	2013-07-14 23:57:45+00:00
Knxwerledge2	Esqueceu de mim	2022-06-09 09:36:57+00:00
AlexSilvaa02	KFC te amo o melhor frango do planeta	2022-06-09 05:59:08+00:00
luizadelamare	A tia da minha amiga criou um canal de culinária e eu amei se inscrevam e compartilhem!!! FRANGO FRITO DO KFC - delicioso - crocante por fora e super suculento po... via	2022-06-05 18:17:01+00:00
ThreeStripes_	A ver ara som gymbros, per lo tant hem de donar pal, aixo engreixa molt res de pipas	2022-05-30 15:34:34+00:00
achilleschant	"meu pai foi pegar KFC e eu ""e você disse que não ia pegar"", aí ele ""eu olhei pra cara daquele velho e fiquei com vontade. culpa sua!"" e eu ""que você gosta de velhos?"" ""não que eu gosto de frango!!"" aí a senhora aqui do nosso lado rachou de rir"	2022-05-29 15:08:46+00:00
liiiyyy___	quero ir comer kfc	2022-05-24 20:33:52+00:00
jackebranco	Eu simplesmente desisto de pedir kfc pelo ifood, taxa de entrega o olho da cara, pra chegar aqui tudo zuado	2022-05-23 00:56:23+00:00
OmarRios7702	Fatal!!	2022-05-23 00:19:11+00:00
jimy_maza	Que estupidez que KFC no tenga cobetura a mi zona	2022-04-24 18:51:34+00:00
gadiel400	Dónde está kfc 2???	2022-04-23 03:02:46+00:00
joseluis8923066	Que pelotudo Alberto que esperas para dar el golpe te sacas a la KFC de encima	2022-04-12 12:55:10+00:00
gihcabral_	E meu pais que deixaram eu comer no kfc pra eles comerem no outback	2022-04-07 15:52:19+00:00
MrLogan97	kaefese subelo por mediafire para que lo descarguemos	2022-04-05 13:52:22+00:00
brusouzw	pq eu n to conseguindo pedir kfc no i foood	2022-03-29 19:12:15+00:00
anabeelmm	es q les regalan kfc no me da la gana	2022-03-17 07:26:03+00:00
kaylanee02	Só tô guardando Matheus me mandando foto de comida me devendo um kfc, os verdadeiros eu sei quem são	2022-03-12 21:28:07+00:00
ferdizei	dia das mulheres e ngm me mandou um kfc machistas	2022-03-08 21:50:37+00:00
B3L7R4Nq	no antojes	2022-03-08 04:01:03+00:00
peaarchno	"tão pensando q é mentira o que vai no tuíte abaixo? pois veja o print. olha o que é a grande sombra de um império: ""starbucks virou starducks"" ""agora olhem? não é mais KFC de franguinho chernobyl mas sim CFC. O HORROR!"" PUTIN DO MAL"	2022-02-27 03:24:50+00:00
ekisde89735103	No antoje	2022-02-08 17:55:19+00:00
Jgams3	NUNCA DIO RISA	2022-02-04 19:24:36+00:00
gabsnim	Ando emputada porque KFC sube el precio del Toasted Twister cada mes	2022-01-25 00:04:24+00:00
Crvgg98	Kfc demora 1 século pra separa o pedido, Tmnc mane	2022-01-14 22:44:37+00:00
JaoMoura__	vsf gordin do kfc, abaixa o preço desses frango ai	2022-01-13 04:01:05+00:00
Gilleteyzx	esse é seu ídolo?	2022-01-12 13:36:48+00:00
BarbeariaPoian	EUA: KFC vai vender frango frito à base de vegetais [então NÃO É FRANGO, porra!]	2022-01-07 21:42:18+00:00
Lambon13	Você Vai Postar KFC No Grupo Em 2021, KFC??? Filho Da Mãe Foi No Maputo Fazer O que?? Placas De Moz Djoooo	2022-01-07 09:30:27+00:00
georgiaabib	comi KFC em plena quarta feira: 84g de proteína em uma refeição:	2022-01-06 03:15:14+00:00
Luan_10233	Meu KFC não da câncer igual o seu McDonald	2021-12-30 14:39:08+00:00
4ou15o	Heracross pq bato em emo trevoso Seadra sou conhecido como chupetinha da praia Regigigas sou lento mas uma hora te alcanço pra te meter a porrada Zangoose pq foda-se as drogas Talonflame... fds o aqui bagulho é kfc Sylveon? Sla sou um arraso com gravata borboleta	2021-12-21 01:50:46+00:00
cruz_leonardo_	Eu e fizemos um pedido numa loja do via , mas na hora de receber o entregador foi embora e ainda deu a corrida como completa! Agora não consigo reclamar nem com a Uber nem com o KFC, e ainda vimos o sujeito indo embora!	2021-12-19 00:38:22+00:00
_gabsheringer	o kfc do minas shopping pode fechar, não tem nada no cardápio	2021-12-16 19:02:50+00:00
2bhoenestt	mandem me mcdonalds ou KFC n tenho cartão	2021-12-10 01:34:01+00:00
Caykeeee	Fiquei uma meia hora em frente ao KFC pra decidir se eu ia comer ou não. Na hora que eu fui, caiu o sistema PUTA QUE PARIU	2021-12-01 19:11:31+00:00
yuricarvalhovs	Tmnc moro do lado do kfc e ate agora meu pedido n chegou, ja pedi a bem mais de uma hora	2021-11-25 01:31:07+00:00
dwnDylan__	deixa ele aí, não incomode o nenê	2021-11-22 16:25:41+00:00
agathatoleddo	eu pegandk coxinha gratis no kfc Quando alguém vai na loja falando q e do fidelidade: coxinha de graça aqui nao	2021-11-18 17:36:32+00:00
jotape8869	Kfc tá em obra onde q eu vou comer agra	2021-11-17 21:41:52+00:00
putaisabellaa	vamos al kfc	2021-11-02 22:15:10+00:00
Kariinto	Tanta propaganda para esto?? Que mal kfc	2021-10-25 00:32:55+00:00
DjBorogMCH	Não tô acreditando que KFC me cobro 37$conto porque cancelei pedido ódio que estou tmnc	2021-10-24 21:56:15+00:00
papoeilfstb_	a minha professora: vocês vão presos se usarem imagens do google sem indicar a fonte nos trabalhos académicos kfc:	2021-10-21 08:51:54+00:00
cherrycito	Uajsod kfc ieocj pero a donde tan agresiva, heredé eso de ti no?	2021-10-15 01:15:36+00:00
shimeisz	o véio do kfc e o ronald mcdonald se pegando na porrada hwnsjzksksk (tomara que o palhaço arregace a terceira idade	2021-10-03 06:46:34+00:00
drigotatos	pô KFC cancelar o meu pedido	2021-09-28 00:23:46+00:00
kaleria_d	pasadísimos!!!	2021-09-25 22:46:14+00:00
guga_q	De quem foi a ideia de abrir um kfc sem delivery Só queria pedir um balde de frango frito pra comer em casa	2021-09-25 00:15:25+00:00
themoonmyguide	KFC safada indústria do diabo vendendo drogas às crianças	2021-09-15 01:35:49+00:00
juuanprm	Esa foto mia es falsa	2021-08-23 11:01:43+00:00
kelly_miyashiro	Pedimos KFC aqui e entregador do ifood entregou só 1/3 dos pacotes que deveria. Tô dividida entre o sentimento “nossa, será que ele pegou pra comer/família ” e o “safado roubou meus lanche na caruda ”	2021-08-21 03:05:58+00:00
adricorteess_	bórralo es mi gato	2021-08-19 15:53:11+00:00
Yuri_M4rtins	Vai tomar no cú , tem que ter um KFC no Via Sul brow	2021-08-16 21:57:46+00:00
AlexisS59852314	No antojes	2021-08-16 19:20:48+00:00
AqueleEli	eu ia marcar ele	2021-08-12 16:05:19+00:00
bettalohana	Atendimento pessimo no kfc do caxias shopping .. Uma demora fudida e nem cheio ta mane	2021-08-10 23:44:32+00:00
BAIADRY	Pero para el kfc	2021-08-09 13:18:41+00:00
eu_jojo_	a raiva de estar do lado do kfc, c dinheiro p pagar kfc, mas com comida na bolsa	2021-07-28 16:55:14+00:00
AnnyAndrade2001	Hj o KFC me tirou do sério . Não soube distinguir quem é mais fdp, os clientes ou os funcionários	2021-07-18 02:17:58+00:00
FerParkeer	Todo cambio, ya no es... Necaxa FC Lo correcto es Necaxa KFC	2021-07-17 23:10:00+00:00
Martiamor_1234	Necesito ir a KFC	2021-07-15 01:59:28+00:00
IsJustHenryPwP	Vete a dormir	2021-07-14 08:14:05+00:00
coisinhalinda16	vim no shopping na intenção de ir no kfc, a fila tá enorme abessa	2021-07-12 23:16:25+00:00
__danielatellez	Me emperra querer kfc a estas horas	2021-07-11 03:26:30+00:00
VeganoVitor	Literalmente BILHÕES de frangos mortos todos os anos no BR por empresas que exploram a terra, os trabalhadores e os animais: Uma pessoa joga tinta no chão do kfc:	2021-07-10 14:50:06+00:00
RomanoytV	Gringos:	2021-07-09 02:50:43+00:00
Withere72936062	Gringos:	2021-07-08 18:23:53+00:00
srULyKnAUBYd3hs	Eduardo	2021-07-04 04:12:04+00:00
eduardo102040	Nunca mais compro no Mundo Verde, KFC e todas as outras. Até a rede Wise Up. #CPIdaPandemia	2021-07-01 01:09:50+00:00
djmario_1994	Acaba de fichar a Leo Messi	2021-06-30 18:53:24+00:00
belauin	Kqbsbw nao es el KFC aurom porque no nos mostraste esta foto	2021-06-30 17:46:06+00:00
GeRi_bs	estaba comprando kfc ella	2021-06-19 20:50:05+00:00
canyonmae	to com raiva a camila ficou falando de kfc anteontem e agr eu tô com vontade e ainda fica aparecendo propaganda	2021-06-17 18:56:49+00:00
triat_z	Juan nos llama spicys por patrocinio con kfc NOS VENDIO	2021-06-17 18:17:57+00:00
wiezel_andre	Coca = Balde de frango frito do kfc =	2021-06-15 16:14:01+00:00
Gamaataner	acho que vou morrer sem comer um kfc	2021-06-09 18:07:15+00:00
Rempsi1	Que es esto KFC?	2021-06-09 00:57:21+00:00
itaku_la	Me das	2021-06-07 15:04:40+00:00
gussaud	Deu vontade de comer kfc	2021-05-24 23:19:03+00:00
ownjudrigo	Não tenho sorte pra pedir comida viu, pedi 2 combos no kfc e veio faltando tudo... Veio só os lanches, sem batata e o frango	2021-05-21 17:31:56+00:00
WalterSinGorro	El puto KFC está cerrado	2021-05-14 05:23:07+00:00
pauconphneutro	no antojes	2021-05-06 19:54:38+00:00
TriztonaXd	No antoje	2021-05-05 13:26:42+00:00
tohmy_ramos123	kfc fez melhor bixo essa menina é mto é paia	2021-04-29 11:07:47+00:00
Falcon1Marien	Reporta amigo	2021-04-22 22:16:15+00:00
Pachecoo52	Fuimos en ese momento al kfc	2021-04-22 18:52:10+00:00
_im_not_em0	aixo que sera catala, fill de puta	2021-04-20 11:06:40+00:00
alaaaayne	completamente ENGANADA pela notificação do ubereats dizendo q comprava 1 kfc e levava oto entrei lá e n tinha isso	2021-04-18 15:23:03+00:00
mag4ana	odeio quando aparece gringo comendo KFC no meu ttk	2021-04-17 14:16:53+00:00
shikamarinho	cd meu console da kfc	2021-04-16 15:16:21+00:00
Emmanuel_jra	dale pa mete al KFC, te falta humilda	2021-04-07 04:37:57+00:00
EricGarcaBarre2	Eduardo	2021-04-06 14:50:40+00:00
RosayliaHearts	kfc, mc donalds quem vai ser o proximo? burger king?	2021-04-05 17:47:26+00:00
Nammar_635	adios eduardo	2021-04-05 16:10:49+00:00
OdiadorCCA	Xbox tem geladeira e KFC tem console-grelha. Só falta a Sony fazer o micro-ondas q eu n preciso sair mais do quarto! Hmm, até q é útil isso aí. Mas nem eu sei direito como reagir ao ponto em q estamos chegando, e ISSO ME DÁ RAIVA !!!!	2021-04-04 05:43:15+00:00
GustavoThe_M_F	Chtm cada vez que respires	2021-03-20 21:19:25+00:00
xChriskeyGamerX	Eduardo	2021-03-17 23:19:00+00:00
Kiisco_BS	Que pesada eres	2021-03-10 18:37:35+00:00
alum2616	NO DA RISA	2021-03-09 11:46:33+00:00
KareenBombom	O KFC do Madureira shopping é PÉSSIMO, além do frango e da batata chegarem murchos, 1 litro de óleo nas tirinhas crlh eu tô putaaaaa	2021-03-05 21:05:15+00:00
TodayIsDomingo	EDUARDO	2021-03-04 14:44:17+00:00
osorioe331	Que pedo	2021-03-04 08:00:02+00:00
marg4r_14	Eduardo	2021-03-04 01:30:39+00:00
jesuusmialdea	Eduardo	2021-03-03 18:34:51+00:00
XxTheBrightxX	Eduardo	2021-03-03 17:23:47+00:00
farizgzz97	Eduardo	2021-03-03 17:14:30+00:00
ChikitoMeci	Nada humilde meci	2021-02-22 18:36:14+00:00
DudeElly	Vamos KFC !	2021-02-15 20:49:54+00:00
kay_princess0	quero ir no kfc	2021-02-11 16:55:28+00:00
oialexandraa	sério mano quem me levar pra comer um kfc e tomar um açaí, eu dou um cheiro	2021-02-09 00:13:40+00:00
Edduardo96_	Ensalada de KFC =	2021-02-02 21:00:04+00:00
not_abottom	Cuando kfc juntas	2021-02-02 16:39:45+00:00
_L0tor	Arturo es superior a KFC	2021-01-19 16:24:08+00:00
zairasx	poli tóxica que enjoou de kfc	2021-01-13 19:53:29+00:00
adios_hoe	Quero kfc	2020-12-28 20:55:35+00:00
PallMallazules	Mi sobrinito se está acabando mi KFC	2020-12-27 21:59:10+00:00
bolini_lukas	KFC lançou um console. É isso.	2020-12-23 21:39:00+00:00
oizamira	KKKKKKKKKKKKK foi esse memo, do kfc	2020-12-22 21:37:58+00:00
_b4rbosa_	amava comer no kfc, vim comprar um almoço e me arrependi, horrível	2020-12-07 17:32:17+00:00
MullerrLeo	vo taca fogo no kfc	2020-12-06 18:44:45+00:00
BlogNiteroi	Crl, Niterói 24hrs não me convida pra essas festas do KFC... Vou marcar com e e nem vou te chamar	2020-12-05 22:17:35+00:00
josueconrado9	Loide, estás onde? Na Cidade. Mas estou a ouvir barulho de galinhas ai! Tou perto do KFC, estão a descarregar o stock	2020-12-05 15:54:18+00:00
Wasavishes	Eduardo	2020-11-26 13:25:00+00:00
Eduardo85pe	vocês fazem uma promoção mas a filial KFC Recife não consegue atender? Pedi as 19h14 e a previsão já alterou por 6x. Será que ainda vou receber o pedido? Desrespeito com o cliente e o entregador!	2020-11-23 01:19:15+00:00
Eduardo85pe	se vocês lançam uma promoção, precisam verificar junto a suas filiais se terão condições de atender. Minha previsão de entrega já alterou 4 vezes. 2h esperando já! KFC recife	2020-11-22 23:34:43+00:00
Palomahnert1	meu almoço do kfc que não chega	2020-11-10 15:43:24+00:00
Edu8902	como que kfc no cuenta ?	2020-11-02 16:37:23+00:00
gutorelli10	Ele ja me mandou um kfc	2020-10-31 15:34:34+00:00
Niltondacosta04	Loide, estás onde? Na Cidade. Mas estou a ouvir barulho de galinhas ai! Tou perto do KFC, estão a descarregar o stock	2020-10-30 16:14:56+00:00
RyukzagiLoor07	Eduardo	2020-10-28 20:30:15+00:00
rodriguesthayy_	amanhã brt de malucona no shopping p comer o lanche da kfc, ainn n queria dormir na vontade	2020-10-25 04:04:03+00:00
Just2the	Loide, estás onde? Na Cidade. Mas estou a ouvir barulho de galinhas ai! Tou perto do KFC, estão a descarregar o stock!	2020-10-22 12:01:06+00:00
Fr3duardo	Eduardo	2020-10-21 01:15:34+00:00
gyupill	sigan a KFC o unf	2020-10-20 20:06:38+00:00
Harumiup	Eduardo	2020-10-20 17:04:16+00:00
Gb02Victor	Eduardo	2020-10-20 15:11:30+00:00
cckblock	issa riot	2020-10-16 12:17:42+00:00
zapatosdepolla	Si vais a comer KFC me habisais	2020-10-15 21:20:14+00:00
limaaa0	Kfc não entrega	2020-10-11 13:37:26+00:00
BoYiTa__	"Como que ""momazo"" KFC papulince ...."	2020-10-01 20:34:48+00:00
RonaldG0712	Vim no kfc cm minha madrinha pra comer arroz, feijao e frango enquanto ela come hamburguer	2020-10-01 20:24:57+00:00
JohnOjajuni	fudaputa de KFC só me deram 12 batatas	2020-09-30 21:35:19+00:00
edsonbinladen	Loide, estás onde? Na Cidade. Mas estou a ouvir barulho de galinhas ai! Tou perto do KFC, estão a descarregar o stock!	2020-09-28 14:48:56+00:00
midiapuraa	Esse cara do KFC e maior fdp isso sim ..	2020-09-27 00:46:54+00:00
Mateeooo16	Que rico es el pollo picante de kfc mk	2020-09-24 02:17:08+00:00
porraaquariano	Gastar 15 reais de almoço qndo tô trabalhando: Gastar 51 reais no kfc na folga:	2020-09-17 22:43:59+00:00
percigothasauce	Obrigado Jéssica e Patrick por me deixarem com vontade de pitar kfc	2020-09-13 22:49:20+00:00
FirmaxOfficial	Ana, estás aonde? Cidade. Mas estou a ouvir barulho de galinhas ai! Tou perto de KFC, estão a descarregar stock!	2020-09-13 22:39:49+00:00
VoladorPedo	Pobre dalas esto es cybrebullying	2020-09-04 11:41:32+00:00
NevaBrokeAgainn	juro merda foi deus que inventou o kfc que merda sabi	2020-09-03 11:14:12+00:00
kgoulart7	mo vontade de comer um kfc	2020-08-26 17:45:03+00:00
Keyllacris4	esse povo do KFC são fofoqueiros, porra que chatice... Sai de lá e querem porque querem saber da minha vida e o que eu faço	2020-08-24 12:45:09+00:00
lipztickstain	queria comer um kfc mas o app nao ta aceitando meu ticket fodase tbm n quero mais	2020-08-23 18:55:31+00:00
borntoslayy__	Quero KFC	2020-08-22 22:10:57+00:00
Joao_Vi7or_	quero kfc	2020-08-21 21:06:03+00:00
davidsouzax	hoje eu faço um lanche no KFC de qualquer jeito que vontade absurda	2020-08-03 16:08:16+00:00
le_martiniano	"Assistam ""No mundo de 2020"", eu imploro! Se depois do filme ainda acharem a ideia do KFC boa e legal, morram vocês de câncer e subnutrição pra lá Eu junto um pedaço de terra e vou morar numa horta."	2020-07-26 02:02:51+00:00
laricagames	KFC ultraprocessado tudo bem, agora kfc ultraprocessado vegano JÁ É DEMAIS	2020-07-25 02:32:11+00:00
eujubss_	gente???? KFC, você não tem coragem	2020-07-22 12:53:55+00:00
sarabda7	Man como é que um sujeito de São Paulo criou conta de UberEats com o MEU email e tá a encomendar KFC ao menos partilha	2020-07-11 17:05:45+00:00
Farreiraa	cheio de vontade de pedir um frango ignorante do kfc	2020-07-04 15:16:05+00:00
chicopinto2001	Fui ao KFC buscar comida , comi o meu frango e tal e pedi um hambúrguer extra , deixei o hambúrguer em cima da mesa da cozinha para come lo agora no lanche , não é que quando me deu a fome e vou à cozinha , está o meu cão deitado com o papel do hambúrguer ao lado	2020-06-28 16:07:32+00:00
alexandre_tdl	Porque o KFC chega na Yamaha e não chega na minha casa que é do lado	2020-06-25 03:57:10+00:00
ViniVELSON	Isso aí é coisa de gente atrasada, teu PC já funciona como airfryer tem tempo, só pq meteram a logo do kfc que nego deu importância pra isso agora	2020-06-17 13:34:15+00:00
MaJoMotaa	Odio no poder pasar por mi helado al KFC	2020-06-13 22:15:54+00:00
KatiaSabino01	Mas o wise up, o mundo verde e o kfc tem	2020-06-06 22:58:30+00:00
tpwstyle	eu to sedenta por um kfc foi o último fast food que comi antes da quarentena kkkk ai que ódio	2020-06-05 13:26:44+00:00
RomuloGJ	Não fiz o pedido por causa desta taxa que o está cobrando de seus clientes.	2020-05-29 23:21:37+00:00
_vero______	Só queria estar a comer kfc com o meu amor	2020-05-12 12:28:55+00:00
missofonia	Tú eres cerda! Love KFC.	2020-04-26 21:06:42+00:00
jairodepaula	Os restaurantes mais tops do (Mc Donalds, Burger King, KFC e Giraffas) , não aceitam débito pagando na retirada. Que ódio.	2020-04-07 00:55:44+00:00
yurirafael92	SE FECHAREM O KFC DAQUI EU NEM SEI O QUE EU FAÇO COM ESSE CORONGA DECRÉPITO	2020-03-26 01:22:56+00:00
lmljwstin	sdds quando kfc era gostoso de verdade	2020-03-19 03:54:10+00:00
lulimps	diária do kfc foi cancelada por causa desse kourouna vairus	2020-03-16 18:17:17+00:00
MarioGomes2001	tomar no cu em	2020-03-09 01:14:07+00:00
marianalahorgue	que saco ninguem pra pedir um kfc pra mim	2020-02-12 22:02:30+00:00
crisponchiado	já faz 588533 anos q ta prometendo abrir o kfc no praia	2020-02-08 18:20:46+00:00
Digaodasul22	Cheio de fome fdp me manda foto no kfc	2020-02-03 23:34:31+00:00
joaogoldmen	Quero kfc	2020-01-24 17:39:14+00:00
di_filipa25	Em vez da mrd do burger king construam o KFC. Kero isto em Aveiro Crlh.	2020-01-21 21:08:44+00:00
Cleyton36592698	Já sei que vou tem que paga o kfc pro Pedro que isso	2020-01-16 14:03:30+00:00
venuskcmilas	palhaçada o uber eats me dar cupom e nao me deixar usar agora vou dormir e sonhar com meu balde do kfc	2020-01-11 00:47:42+00:00
miillyriibeiiro	Falto o Black Friday do kfc não to gostando disso	2019-11-26 11:19:53+00:00
rafaladen	pesimo servicio sucursal refineria	2019-11-19 21:24:32+00:00
jubistar_	comi o prato feito do KFC do pátio brasil e ele NÃO É IGUAL MESMO ao do erre xota!!!! acredita que o feijão de bsb é o carioca (marrom) e o feijão do rio é o preto???? o tempero é parecido, mas o preto é consideravelmente mais macio e saboroso... FODA-SE QUE NGM PERGUNTOU	2019-11-02 19:51:43+00:00
annajcamargo	eu vo mata o darlan que postou story no KFC agora eu to com vontade	2019-10-30 21:18:39+00:00
Shake_x11	Nandos &gt;&gt;&gt;	2019-10-23 11:54:54+00:00
Carolthedizzy	Fiz uma compra pelo no de um combo e só veio a batata e o refrigerante o principal não veio	2019-10-21 16:54:11+00:00
nevesdona	Que raiva ,pedi comida no kfc veio errado e ainda não mandaram minha coca	2019-10-19 17:50:26+00:00
loboz45	Nunca mais na puta da vida vou ao kfc ,se for e só pra roubar sumo	2019-10-17 19:33:10+00:00
btrzds0lv	Pq é que não está a dar para mandar vir KFC pela uber eats?	2019-10-04 19:46:19+00:00
anasrgomes	Chateada porque uber eats ainda não abrange a minha área mas a glovo que vai buscar kfc onde há mac já abrange	2019-10-02 12:39:29+00:00
imnajuu	kfc pq não tem kfc na minha cidade	2019-09-27 12:39:10+00:00
vevitolas	espero q vc lembre de mim toda vez q for no kfc sozinho	2019-09-23 15:59:03+00:00
Rozi_o2	Raioz KFC me decepcionas	2019-09-02 23:40:16+00:00
Mariaaziinha_	A mulé do kfc cobrou mais do que deveria	2019-08-26 22:30:28+00:00
Mariaaziinha_	Não acredito fomos roubadas ni KFC	2019-08-26 20:34:03+00:00
Juan_marchei	A vos te parece!! No serás vos promotor de la venta de pollos de KFC no?	2019-07-31 00:55:31+00:00
beta666_	quero ir ao KFC	2019-07-16 23:08:17+00:00
goddamn_moa	Cade meu KFC	2019-07-01 14:45:54+00:00
ajuscd	eu quero comer kfc mas to pobre	2019-06-30 00:08:21+00:00
larrybingles	poxa e esse fudido nao abre nunca	2019-06-23 00:54:20+00:00
ds_biaa	esse cheiro do kfc tá me matando	2019-06-05 22:25:56+00:00
Dantecitty	tiraram a promoção do lanche que eu como do kfc	2019-05-23 11:03:58+00:00
annyfrancas	queria comer uns frango do kfc	2019-04-20 14:23:38+00:00
mulepirigosa	queria um lanche do kfc mas mesmo q eu comprasse eu nao conseguiria comer pq a porra meu aparelho tá fazendo meu dente doer mtttt aaaaaaa	2019-04-07 13:41:42+00:00
OLDTTUNF	eu to morrendo de vontade de comer no kfc e o fodido fica aparecendo no fb com promo	2019-03-26 20:50:41+00:00
fvernon	tenho cupons do KFC esses moleque me paga	2019-03-24 14:03:09+00:00
mararossano02	que ganas de ir a kfc	2019-03-20 21:44:28+00:00
leogialuizi	Uber Eats funciona pra restaurante da paulista me entregar, mas o KFC no West plaza não me entrega se foder	2019-03-20 20:28:10+00:00
elielrin	O KFC não tem opção de lanche vegetariano	2019-02-10 21:49:24+00:00
rodrigoroko27	pésimo servicio a domicilio	2018-12-26 03:30:12+00:00
ca1p0ra	Não comam KFC O frango é piante sem ao menos vc pedi	2018-12-17 01:30:46+00:00
jsheldy	Coca Cola FFS!!!!!!	2018-12-07 13:04:10+00:00
thelifeofmuro	Eu só queria ir pro kfc com o Melo mas ele fica faltando	2018-11-01 11:54:05+00:00
NandaBraz18	Estou em frente ao KFC, do lado do mc' Donalds e do rico's e não posso sair pra comprar nada.	2018-10-09 19:26:21+00:00
Soares_vivaz	comi no kfc mas n me encheu!	2018-10-05 17:34:13+00:00
shreyshtyle	Horrendous! #fail	2018-10-04 09:00:48+00:00
YaminMtzRios	Que mal servicio da el auto express de KFC	2018-09-10 18:26:45+00:00
MakenziJerome1	prefer	2018-08-29 18:56:01+00:00
eualinee_	kfc tá fechado	2018-08-14 16:31:32+00:00
GuiAraujo61	Mazinho tá lá em casa falando pra minha Vó que só como KFC	2018-08-01 20:20:33+00:00
AdrianoBrown1	Ela me Chamou de Maluco Depois de três dias Aceitou o meu convite para Jantar Fora Lhe levei na Lixeira ficou Nervosa Ela pensa que maluco Janta no KFC	2018-07-15 07:14:49+00:00
Flavinha_AB	Não achei graça! #KFC	2018-07-04 15:26:56+00:00
gonzzzalonahuel	Tengo que probar KFC si o si	2018-07-04 00:54:41+00:00
LizenourBraulio	Galinha Viva 2.500 Kz Frango No KFC 5.500 Kz Aqui, Só Te Valorizam Mesmo Quando morres	2018-06-06 21:48:07+00:00
LeonPuru	Galinha Viva 2.500 Kz Frango No KFC 5.500 Kz Aqui, Só Te Valorizam Mesmo Quando morres	2018-06-06 18:44:34+00:00
VicttorAlves_	Quero ver eu não ir no kfc hoje!!!	2018-06-06 18:42:24+00:00
aliensgus	vc foi no kfc e nao me levou	2018-05-12 23:53:55+00:00
martha_bb	Será necesario tirar tanta agua ? #tampico	2018-05-03 02:16:30+00:00
larim_96	Porra amo almoçar no KFC, mas fico puta quando eles colocam o frango pequeno, ódio eterno	2018-04-24 15:20:03+00:00
scaipah	É muito fácil fuder pitas daqui da minha city, é so levares para kfc elas já abrem as pernas	2017-12-20 05:43:12+00:00
JessieWeka	Se o teu namorado não te leva no cinema, no KFC , geladaria ,praia , passear Não fica má Apanha táxi e vai sozinha	2017-11-29 03:19:28+00:00
emmanuelchqt	Estaba cerrado KFC	2017-11-08 23:20:10+00:00
gabcnunes	[28/9 11:50] Gab : Kfc Hoje? [28/9 11:50] Brenda: Meu sonho [28/9 11:51] Brenda: Eu quero fazer dieta porra. [28/9 11:51] Brenda:	2017-09-28 14:51:53+00:00
vulgo_rayy	Tava amarradona no sonho comendo um hambúrguer do KFC e o alarme toca	2017-09-18 09:12:09+00:00
LuiggiixD	Como no odiarte KFC...	2017-08-23 23:28:07+00:00
bananitamexican	Maldito servicio de KFC de Américas	2017-08-23 20:51:16+00:00
brunolisboa731	Kfc e Mc donalds fechados...	2017-08-20 14:27:20+00:00
milaclues	fernando henrique cardoso, fhc me faz lembrar de kfc e eu não gosto da comparação	2017-08-02 23:30:40+00:00
nanndapietro	Pqp KFC está com promoção tá um inferno, tudo cheio	2017-07-18 16:19:35+00:00
Micaa_wjb	O con Pero quiero KFC loco! nunca fui	2017-04-28 02:10:17+00:00
brunobelchior36	yuwi... tou no KFC com meu papá tá fazer confusão porque pedaços dele não vieram com ngungiya #MulumuzanaSwagg	2017-03-30 09:19:19+00:00
LissethGamita1D	1. Me cancelan mi pedido. 2. No me contestan. KFC.	2016-12-28 21:54:15+00:00
iivannsoto	No se si odiar a Bancomer o a KFC, quiza a ambos	2016-12-20 20:36:40+00:00
rocky_sandro	Vim do boda com esperança de encontrar o meu kfc mas ja acabaram com tudo	2016-12-04 05:44:58+00:00
